Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,Very High,5655,High,High,Stronghold2.0,Normal,2014-07-19 18:28:00,14,Hunter
,,5656,,,,,,,
2,Normal,5657,Normal,Normal,Kennedy,Assassin,2014-07-20 00:19:00,10,20LbGenitals
2,Very High,5658,High,Normal,BaitOrSwitch2,Normal,2014-07-20 00:51:00,16,Benevolence
2,Very High,5659,Normal,Normal,koth.0.9b(250),Domination,2014-07-20 01:58:00,11,Lunu
2,High,5660,High,Normal,Entice_0.5(Assassin),Assassin,2014-07-20 02:18:00,12,Lunu
2,High,5661,Normal,Normal,Insight,Normal,2014-07-20 02:26:00,8,Lunu
2,Very High,5662,High,High,Stronghold2.0,Normal,2014-07-20 02:26:00,14,Lunu
2,Very High,5663,High,High,Stronghold2.0,Normal,2014-07-20 16:55:00,16,Atomos
2,High,5664,Normal,Normal,Gamma.0.2,Normal,2014-07-20 17:47:00,15,eekum
2,Very High,5665,High,High,Waffles,Assassin,2014-07-20 18:41:00,8,Atomos
2,Normal,5666,Normal,Normal,BFD,Normal,2014-07-20 19:15:00,8,eekum
,,5667,,,,,,,
2,High,5668,Normal,Normal,Plunders.0.1,Normal,2014-07-20 19:46:00,8,eekum
2,Very High,5669,High,High,Hectic5.0,Normal,2014-07-20 20:15:00,10,springguy
2,Very High,5670,Normal,High,GoodCompany0.1,Normal,2014-07-20 20:53:00,12,Venture
2,High,5671,Normal,Normal,Joy,Normal,2014-07-20 22:34:00,8,20LbGenitals
,,5672,,,,,,,
2,High,5673,High,Normal,Entice_0.5(Assassin),Assassin,2014-07-20 22:38:00,10,20LbGenitals
2,Very High,5674,High,High,Stronghold2.0,Normal,2014-07-20 23:03:00,18,20LbGenitals
2,Recharge Rate:,5675,Laser Damage:,Special Damage:,Lassie,Normal,2014-07-20 23:39:00,16,southpaw
2,High,5676,High,Normal,Entice_0.5,Normal,2014-07-21 00:14:00,8,tits
2,Normal,5677,Normal,Normal,BFD,Normal,2014-07-21 01:12:00,8,20LbGenitals
2,Very High,5678,High,High,Hectic5.0,Normal,2014-07-21 01:48:00,9,Lunu
2,High,5679,Normal,Normal,Crowded,Normal,2014-07-21 02:13:00,8,Lunu
2,Very High,5680,High,High,Rho.0.0,Normal,2014-07-21 19:52:00,10,southpaw
2,Very High,5681,Normal,Normal,OneFlagV5.2,Normal,2014-07-21 20:19:00,8,southpaw
,High,5682,Normal,Normal,GGv3,Normal,2014-07-21 21:15:00,16,tigur
2,Very High,5683,High,Normal,SmearUltimate,Normal,2014-07-21 22:36:00,17,Atomos
2,Very High,5684,High,High,Waffles,Assassin,2014-07-21 23:07:00,8,Atomos
2,Very High,5685,High,High,Hectic5.0,Normal,2014-07-21 23:38:00,12,Lunu
2,Very High,5686,High,High,GoodCompany,Normal,2014-07-22 00:05:00,16,Lunu
2,High,5687,Normal,Normal,Joy,Normal,2014-07-22 00:59:00,10,Venture
2,Very High,5688,High,High,Stronghold2.0,Normal,2014-07-22 01:40:00,8,Lunu
2,High,5689,Normal,Normal,Insight,Normal,2014-07-22 02:13:00,8,Lunu
2,Very High,5690,High,High,Hectic5.0,Normal,2014-07-22 03:03:00,6,springguy
2,Very High,5691,High,High,Hectic5.0,Normal,2014-07-22 19:56:00,10,eekum
2,Very High,5692,High,High,Stronghold2.0,Normal,2014-07-22 20:48:00,12,eekum
2,Recharge Rate:,5693,Laser Damage:,Special Damage:,BFDAssassin,Assassin,2014-07-22 21:24:00,10,Atomos
2,Recharge Rate:,5694,Laser Damage:,Special Damage:,Lassie,Normal,2014-07-22 21:54:00,12,Atomos
2,Recharge Rate:,5695,Laser Damage:,Special Damage:,SpeedBallXtreme,Normal,2014-07-22 22:34:00,10,Atomos
2,Very High,5696,High,High,Hectic5.0,Normal,2014-07-22 23:07:00,14,springguy
2,Very High,5697,High,Normal,Foursquare5,Normal,2014-07-22 23:36:00,16,Hunter
2,Very High,5698,High,Normal,BaitOrSwitch2,Normal,2014-07-23 00:11:00,16,Hunter
2,High,5699,Normal,Normal,Crowded,Normal,2014-07-23 00:52:00,6,AS
2,Normal,5700,Normal,Normal,Stank,Normal,2014-07-23 01:50:00,8,Lunu
2,Very High,5701,High,High,Hectic5.0,Normal,2014-07-23 02:20:00,10,Lunu
2,Normal,5702,Normal,Normal,BFD,Normal,2014-07-23 19:39:00,8,niveus
2,Normal,5703,Normal,Normal,SmaIIFIag,Normal,2014-07-23 20:49:00,6,Atomos
2,Normal,5704,Normal,Normal,BFD,Normal,2014-07-23 22:22:00,8,HeavensGates
2,Very High,5705,High,Normal,BaitOrSwitch,Normal,2014-07-23 22:56:00,12,niveus
2,Very High,5706,High,High,Hectic5.0,Normal,2014-07-23 23:52:00,12,springguy
2,High,5707,Normal,Normal,Insight,Normal,2014-07-24 00:23:00,8,AS
2,Recharge Rate:,5708,Laser Damage:,Special Damage:,Lassie,Normal,2014-07-24 01:02:00,14,Atomos
2,High,5709,High,Normal,Entice_0.5,Normal,2014-07-24 01:34:00,10,Atomos
2,Very High,5710,High,High,Hectic5.0,Normal,2014-07-24 02:03:00,10,Atomos
2,Very High,5711,High,High,Waffles,Assassin,2014-07-24 02:29:00,8,Atomos
2,Normal,5712,Normal,Normal,BFD,Normal,2014-07-24 03:02:00,8,Atomos
2,Normal,5713,Normal,Normal,Stank,Normal,2014-07-24 03:32:00,6,Atomos
,,5714,,,,,,,
,,5715,,,,,,,
2,Normal,5716,Normal,Normal,Stank,Normal,2014-07-24 19:18:00,8,20LbGenitals
2,Normal,5717,Normal,Normal,BFD,Normal,2014-07-24 19:48:00,8,Atomos
2,High,5718,Normal,Normal,Insight,Normal,2014-07-24 22:31:00,10,springguy
2,Very High,5719,High,High,Hectic5.0,Normal,2014-07-24 22:58:00,10,Lunu
2,Very High,5720,Normal,Normal,SmashBall,Normal,2014-07-24 23:26:00,6,Lunu
2,Normal,5721,Normal,Normal,BFD,Normal,2014-07-25 00:09:00,6,Venture
2,High,5722,Normal,Normal,Gamma.0.2,Normal,2014-07-25 01:20:00,10,Atomos
2,High,5723,Normal,Normal,Joy,Normal,2014-07-25 01:24:00,10,Venture
,,5724,,,,,,,
2,Normal,5725,Normal,Normal,Stank,Normal,2014-07-25 02:29:00,8,Lunu
2,Very High,5726,High,High,Hectic5.0,Normal,2014-07-25 02:52:00,8,20LbGenitals
2,Recharge Rate:,5727,Laser Damage:,Special Damage:,enjoyment,Normal,2014-07-25 03:29:00,6,Atomos
,,5728,,,,,,,
2,Very High,5729,High,High,Hectic5.0,Normal,2014-07-25 17:49:00,6,Atomos
2,High,5730,Normal,Normal,Insight,Normal,2014-07-25 18:23:00,10,Atomos
2,Recharge Rate:,5731,Laser Damage:,Special Damage:,BFDAssassin,Assassin,2014-07-25 19:08:00,8,Atomos
2,Very High,5732,High,High,Hectic5.0,Normal,2014-07-25 19:29:00,10,Lunu
2,High,5733,Normal,Normal,Joy,Normal,2014-07-25 20:22:00,10,Hunter
2,Normal,5734,Normal,Normal,SGLGO2013,Normal,2014-07-25 21:34:00,8,Hunter
2,High,5735,Normal,Normal,Gamma.0.2,Normal,2014-07-25 22:45:00,12,Atomos
2,High,5736,High,Normal,Entice_0.5,Normal,2014-07-25 23:25:00,8,tits
2,High,5737,Normal,Normal,Crowded(Assassin),Assassin,2014-07-26 00:46:00,10,southpaw
,,5738,,,,,,,
2,Normal,5739,Normal,Normal,Beta.0.0,Normal,2014-07-26 02:30:00,6,southpaw
2,Normal,5740,Normal,Normal,BFD,Normal,2014-07-26 03:06:00,6,tengo
2,Normal,5741,Normal,Normal,BFD,Normal,2014-07-26 19:36:00,10,AS
2,Normal,5742,Normal,Normal,Kennedy,Assassin,2014-07-26 20:15:00,10,AS
,,5743,,,,,,,
2,Very High,5744,Normal,High,GoodCompany0.1,Normal,2014-07-26 20:44:00,8,AS
1,High,5745,High,High,FFA-BFD,Normal,2014-07-26 21:55:00,7,Atomos
1,Very High,5746,High,High,FFA-Basewarz.0.0,Normal,2014-07-26 22:32:00,10,Atomos
2,Normal,5747,Normal,Normal,bubblek2,Normal,2014-07-26 23:18:00,12,Atomos
,,5748,,,,,,,
2,Very High,5749,Normal,High,GoodCompany0.1,Normal,2014-07-27 00:44:00,12,Venture
2,Very High,5750,High,High,Stronghold2.0,Normal,2014-07-27 01:15:00,12,Atomos
2,Very High,5751,High,High,Waffles,Assassin,2014-07-27 01:44:00,10,Atomos
2,Normal,5752,Normal,Normal,BFD,Normal,2014-07-27 02:16:00,8,Venture
2,Normal,5753,Normal,Normal,Stank,Normal,2014-07-27 02:47:00,9,Venture
2,Very High,5754,High,High,Rho.0.0,Normal,2014-07-27 15:42:00,12,southpaw
2,High,5755,Normal,Normal,Crowded(Assassin),Assassin,2014-07-27 16:14:00,8,southpaw
2,High,5756,Normal,Normal,Gamma.0.2,Normal,2014-07-27 16:51:00,8,southpaw
2,Normal,5757,Normal,Normal,smallflag,Normal,2014-07-27 17:29:00,8,southpaw
2,Very High,5758,High,Normal,SmearUltimate,Normal,2014-07-27 17:59:00,12,southpaw
,,5759,,,,,,,
2,Very High,5760,High,High,Hectic5.0,Normal,2014-07-27 18:31:00,10,southpaw
2,Very High,5761,Normal,Normal,SmashBall,Normal,2014-07-27 19:28:00,8,southpaw
2,Very High,5762,Normal,Normal,lnsight,Normal,2014-07-27 20:09:00,8,southpaw
2,High,5763,Normal,Normal,Iota(Assassin),Assassin,2014-07-27 20:46:00,8,southpaw
2,Very High,5764,High,High,Stronghold2.0,Normal,2014-07-27 21:25:00,10,eekum
,,5765,,,,,,,
2,Normal,5766,Normal,Normal,BFD,Normal,2014-07-27 22:45:00,8,southpaw
2,High,5767,Normal,Normal,Mu.0.0,Normal,2014-07-27 23:17:00,6,southpaw
2,Very High,5768,Normal,Normal,Clusterd1.3,Assassin,2014-07-27 23:54:00,10,southpaw
2,Very High,5769,High,High,Hectic5.0,Normal,2014-07-28 00:23:00,14,Lunu
2,Very High,5770,Normal,Normal,koth.0.9b(250),Domination,2014-07-28 00:39:00,10,Lunu
2,High,5771,High,Normal,Entice_0.5,Normal,2014-07-28 16:49:00,8,Lunu
2,Normal,5772,Normal,Normal,BFD,Normal,2014-07-28 17:20:00,6,Dario
2,Very High,5773,High,High,Rho.0.0,Normal,2014-07-28 18:48:00,8,southpaw
2,Normal,5774,Normal,Normal,smallflag,Normal,2014-07-28 19:27:00,8,southpaw
2,Very High,5775,High,High,Hectic5.0,Normal,2014-07-28 19:57:00,12,Lunu
1,High,5776,Normal,Normal,i.FragU.0.1,Normal,2014-07-28 20:29:00,10,southpaw
2,Very High,5777,Normal,Normal,Hop-Scotch,Assassin,2014-07-28 21:09:00,10,ProPlayer
2,Very High,5778,High,Normal,SmearUltimate,Normal,2014-07-28 21:52:00,10,southpaw
,Very High,5779,Normal,Normal,Money-Regen,Assassin,2014-07-28 22:39:00,12,Hunter
,,5780,,,,,,,
2,Recharge Rate:,5781,Laser Damage:,Special Damage:,bigfister,Normal,2014-07-28 23:09:00,12,Atomos
2,Very High,5782,High,High,Stronghold2.0,Normal,2014-07-28 23:44:00,16,Hunter
2,Very High,5783,High,Normal,ZODIAC,Domination,2014-07-29 00:14:00,10,Lunu
2,Normal,5784,Normal,Normal,Omicron.0.1,Normal,2014-07-29 00:48:00,8,Lunu
2,Very High,5785,High,High,Rho.0.0,Normal,2014-07-29 01:18:00,8,Lunu
2,Very High,5786,High,High,Hectic5.0,Normal,2014-07-29 01:49:00,10,springguy
2,High,5787,Normal,Normal,Insight,Normal,2014-07-29 02:11:00,12,Lunu
2,Very High,5788,High,High,Take-and-Hold,Normal,2014-07-29 02:36:00,8,Lunu
,,5789,,,,,,,
2,Normal,5790,Normal,Normal,BFD,Normal,2014-07-29 20:57:00,10,20LbGenitals
2,Very High,5791,High,High,Stronghold2.0,Normal,2014-07-29 21:26:00,14,20LbGenitals
2,Normal,5792,Normal,Normal,Kennedy,Assassin,2014-07-29 22:30:00,12,20LbGenitals
,,5793,,,,,,,
2,Very High,5794,High,Normal,Trenches,Normal,2014-07-29 23:03:00,12,20LbGenitals
2,Very High,5795,High,High,Hectic5.0,Normal,2014-07-30 00:20:00,12,Atomos
2,High,5796,Normal,Normal,Insight,Normal,2014-07-30 00:24:00,10,20LbGenitals
2,Normal,5797,Normal,Normal,BFD,Normal,2014-07-30 00:48:00,10,20LbGenitals
2,Very High,5798,High,High,Stronghold2.0,Normal,2014-07-30 01:16:00,12,Lunu
2,High,5799,High,Normal,Entice_0.5,Normal,2014-07-30 02:21:00,8,Benevolence
2,Normal,5800,Normal,Normal,BFD,Normal,2014-07-30 19:14:00,8,eekum
2,Very High,5801,High,High,Stronghold2.0,Normal,2014-07-30 19:44:00,10,eekum
2,High,5802,Normal,Normal,Gamma.0.2,Normal,2014-07-30 20:09:00,12,eekum
2,Very High,5803,High,High,Rho.0.0,Normal,2014-07-30 20:39:00,16,eekum
2,Very High,5804,High,High,Hectic5.0,Normal,2014-07-30 21:29:00,8,Atomos
2,High,5805,High,Normal,Entice_0.5,Normal,2014-07-30 22:02:00,10,Atomos
2,Very High,5806,High,High,Hectic5.0,Normal,2014-07-30 23:28:00,11,Lunu
2,Very High,5807,Normal,Normal,Nutens.0.1,Domination,2014-07-31 00:01:00,12,Lunu
2,Very High,5808,High,High,GoodCompany,Normal,2014-07-31 00:40:00,10,Lunu
2,Normal,5809,Normal,Normal,Kennedy,Assassin,2014-07-31 01:19:00,12,Benevolence
,,5810,,,,,,,
2,Very High,5811,High,Normal,SmearUltimate,Normal,2014-07-31 01:59:00,10,AS
2,Normal,5812,Normal,Normal,Stank,Normal,2014-07-31 02:32:00,10,AS
2,Very High,5813,High,High,Hectic5.0,Normal,2014-07-31 03:04:00,8,Lunu
2,Normal,5814,Normal,Normal,BFD,Normal,2014-07-31 18:01:00,8,eekum
,,5815,,,,,,,
,,5816,,,,,,,
,,5817,,,,,,,
,,5818,,,,,,,
,,5819,,,,,,,
1,Normal,5820,Normal,Normal,SGLGO2011,Normal,2014-07-31 19:40:00,8,Hunter
,,5821,,,,,,,
2,Very High,5822,High,High,Rho.0.0,Normal,2014-07-31 20:22:00,16,southpaw
2,Very High,5823,High,High,Stronghold2.0,Normal,2014-07-31 20:53:00,10,Hunter
2,Normal,5824,Normal,Normal,BFD,Normal,2014-07-31 21:33:00,10,Atomos
2,Very High,5825,High,Normal,Trenches-XL,Normal,2014-07-31 22:55:00,12,eekum
2,Very High,5826,High,Normal,BaitandSwitch,Normal,2014-07-31 23:34:00,12,Atomos
2,Recharge Rate:,5827,Laser Damage:,Special Damage:,goldenoldie,Normal,2014-08-01 00:04:00,10,Atomos
2,Recharge Rate:,5828,Laser Damage:,Special Damage:,CanVsUsa,Normal,2014-08-01 01:11:00,11,Yoshi
2,Very High,5829,High,High,Hectic5.0,Normal,2014-08-01 01:31:00,10,Lunu
2,Normal,5830,Normal,Normal,BFD,Normal,2014-08-01 02:21:00,6,tengo
2,Very High,5831,High,High,Hectic5.0,Normal,2014-08-01 19:46:00,10,20LbGenitals
2,High,5832,Normal,Normal,Insight,Normal,2014-08-01 21:39:00,12,tits
2,Recharge Rate:,5833,Laser Damage:,Special Damage:,blocksnuke,Assassin,2014-08-01 22:22:00,12,springguy
2,Normal,5834,Normal,Normal,BFD,Normal,2014-08-01 23:04:00,14,Atomos
2,Very High,5835,High,High,Stronghold2.0,Normal,2014-08-01 23:29:00,13,Atomos
2,Recharge Rate:,5836,Laser Damage:,Special Damage:,SpeedBallXtreme,Normal,2014-08-01 23:57:00,13,Atomos
2,Normal,5837,Normal,Normal,Kennedy,Assassin,2014-08-02 00:25:00,16,Atomos
2,Very High,5838,High,Normal,BaitOrSwitch2,Normal,2014-08-02 01:04:00,14,tengo
2,Very High,5839,High,High,Hectic5.0,Normal,2014-08-02 01:49:00,12,springguy
,,5840,,,,,,,
2,Normal,5841,Normal,Normal,BFD,Normal,2014-08-02 17:57:00,10,DarkEvil
2,Very High,5842,High,High,Stronghold2.0,Normal,2014-08-02 18:35:00,12,tengo
2,Very High,5843,High,Normal,SmearUltimate,Normal,2014-08-02 19:03:00,12,tengo
2,High,5844,Normal,Normal,Gamma.0.2,Normal,2014-08-02 19:37:00,12,southpaw
2,Recharge Rate:,5845,Laser Damage:,Special Damage:,Rektic,Normal,2014-08-02 20:01:00,12,Atomos
2,Very High,5846,High,High,Waffles,Assassin,2014-08-02 20:33:00,10,Atomos
2,Normal,5847,Normal,Normal,Stank,Normal,2014-08-02 20:59:00,10,Atomos
2,High,5848,High,Normal,Entice_0.5,Normal,2014-08-02 21:27:00,10,Atomos
2,Normal,5849,Normal,Normal,SGLGO2013,Normal,2014-08-02 21:59:00,9,Atomos
2,High,5850,Normal,Normal,Gamma.0.2,Normal,2014-08-02 22:32:00,12,cyro
2,Very High,5851,High,High,Hectic5.0,Normal,2014-08-02 22:40:00,10,Atomos
2,Very High,5852,High,Normal,Trenches-XL,Normal,2014-08-02 23:14:00,20,ProPlayer
2,Normal,5853,Normal,Normal,Kennedy,Assassin,2014-08-03 00:05:00,18,20LbGenitals
,,5854,,,,,,,
2,High,5855,Normal,Normal,Frisky,Normal,2014-08-03 00:46:00,12,20LbGenitals
2,Recharge Rate:,5856,Laser Damage:,Special Damage:,Rektic.05,Normal,2014-08-03 01:13:00,14,Atomos
2,Very High,5857,High,Normal,BaitOrSwitch2,Normal,2014-08-03 01:13:00,22,20LbGenitals
2,Normal,5858,Normal,Normal,BFD,Normal,2014-08-03 02:06:00,6,20LbGenitals
2,Normal,5859,Normal,Normal,smallflag,Normal,2014-08-03 02:06:00,8,20LbGenitals
2,High,5860,Normal,Normal,Insight,Normal,2014-08-03 02:45:00,6,20LbGenitals
,,5861,,,,,,,
,,5862,,,,,,,
2,Normal,5863,Normal,Normal,BFD,Normal,2014-08-03 12:48:00,6,Venture
,,5864,,,,,,,
2,High,5865,Normal,Normal,Gamma.0.2,Normal,2014-08-03 16:10:00,8,Venture
2,Very High,5866,High,High,Hectic5.0,Normal,2014-08-03 17:05:00,12,Lunu
2,Very High,5867,High,Normal,SmearUltimate,Normal,2014-08-03 17:05:00,16,Lunu
2,Recharge Rate:,5868,Laser Damage:,Special Damage:,CastleWars2012,Normal,2014-08-03 17:33:00,10,tigur
2,Recharge Rate:,5869,Laser Damage:,Special Damage:,Intersect-Flip,Normal,2014-08-03 18:27:00,10,tigur
2,High,5870,Normal,Normal,GG_remix,Normal,2014-08-03 19:49:00,12,Venture
2,Very High,5871,High,High,Hectic5.0,Normal,2014-08-03 20:19:00,6,springguy
2,High,5872,Normal,Normal,Joy,Normal,2014-08-03 20:19:00,8,20LbGenitals
2,Normal,5873,Normal,Normal,BFD,Normal,2014-08-03 20:47:00,8,20LbGenitals
2,Normal,5874,Normal,Normal,Kennedy,Assassin,2014-08-03 21:44:00,10,20LbGenitals
2,Very High,5875,High,High,Stronghold2.0,Normal,2014-08-03 21:45:00,18,20LbGenitals
2,Very High,5876,High,Normal,BaitOrSwitch2,Normal,2014-08-03 22:48:00,16,20LbGenitals
2,Recharge Rate:,5877,Laser Damage:,Special Damage:,Intersect-Flip,Normal,2014-08-03 23:14:00,14,Lunu
2,Very High,5878,High,Normal,SmearUltimate,Normal,2014-08-03 23:34:00,14,Lunu
,,5879,,,,,,,
2,Very High,5880,Normal,Normal,koth.0.9b(250),Domination,2014-08-03 23:46:00,16,Lunu
2,Very High,5881,High,High,Hectic5.0,Normal,2014-08-04 00:31:00,12,laernu
2,Normal,5882,Normal,Normal,Stank,Normal,2014-08-04 01:03:00,8,20LbGenitals
,,5883,,,,,,,
2,Normal,5884,Normal,Normal,BFD,Normal,2014-08-04 18:05:00,8,Hunter
2,High,5885,Normal,Normal,Joy,Normal,2014-08-04 18:37:00,12,Hunter
2,Normal,5886,Normal,Normal,Kennedy,Assassin,2014-08-04 19:07:00,12,Hunter
2,Very High,5887,High,High,Rho.0.0,Normal,2014-08-04 19:46:00,12,Hunter
2,Recharge Rate:,5888,Laser Damage:,Special Damage:,blocksnuke,Assassin,2014-08-04 20:17:00,10,southpaw
2,Recharge Rate:,5889,Laser Damage:,Special Damage:,Xi.0.0,Normal,2014-08-04 20:58:00,8,Hunter
2,Normal,5890,Normal,Normal,Epsilon.0.1,Normal,2014-08-04 21:30:00,14,Hunter
,,5891,,,,,,,
2,Very High,5892,Normal,Normal,Nutens.0.1,Domination,2014-08-04 22:01:00,14,southpaw
2,Very High,5893,High,High,Stronghold2.0,Normal,2014-08-04 22:23:00,14,southpaw
2,Very High,5894,0,0,JuggernautBallAssassin,Assassin,2014-08-04 23:08:00,10,southpaw
2,Very High,5895,Normal,Normal,Money-Regen,Assassin,2014-08-04 23:50:00,14,laernu
2,Very High,5896,Normal,Normal,koth.0.9b(250),Domination,2014-08-05 00:28:00,12,DarkEvil
2,High,5897,Normal,Normal,Fister,Normal,2014-08-05 01:01:00,10,DarkEvil
2,Very High,5898,High,High,Hectic5.0,Normal,2014-08-05 01:42:00,12,Lunu
2,Very High,5899,High,High,Stronghold2.0,Normal,2014-08-05 02:22:00,10,springguy
2,Normal,5900,Normal,Normal,smallflag,Normal,2014-08-05 16:39:00,6,Lunu
2,Very High,5901,High,High,Hectic5.0,Normal,2014-08-05 17:06:00,8,Lunu
2,High,5902,Normal,Normal,Insight,Normal,2014-08-05 17:36:00,10,Lunu
2,Normal,5903,Normal,Normal,BFD,Normal,2014-08-05 18:15:00,6,Atomos
2,Normal,5904,Normal,Normal,smallflag,Normal,2014-08-05 18:41:00,6,Atomos
2,High,5905,Normal,Normal,Joy,Normal,2014-08-05 19:12:00,10,Atomos
2,Very High,5906,High,Normal,grinder3,Normal,2014-08-05 19:30:00,12,Lunu
2,Very High,5907,Normal,Normal,Nutens.0.1,Domination,2014-08-05 19:52:00,12,Lunu
2,Very High,5908,Normal,Normal,Money-Regen,Assassin,2014-08-05 20:24:00,8,Atomos
2,Very High,5909,High,High,Hectic5.0,Normal,2014-08-05 20:57:00,12,Atomos
2,Normal,5910,Normal,Normal,SGLGO2011,Normal,2014-08-05 21:31:00,9,Atomos
2,Very High,5911,High,High,Stronghold2.0,Normal,2014-08-05 22:13:00,16,Atomos
,,5912,,,,,,,
2,Very High,5913,Normal,High,Squares2Team,Assassin,2014-08-05 23:28:00,14,Atomos
,,5914,,,,,,,
2,Very High,5915,High,Normal,BaitOrSwitch,Normal,2014-08-06 00:12:00,14,Lunu
2,High,5916,Normal,Normal,Crowded(Assassin),Assassin,2014-08-06 00:48:00,8,Lunu
2,Very High,5917,High,Very High,Hectic5.1,Normal,2014-08-06 01:21:00,10,springguy
2,High,5918,High,Normal,Entice_0.5,Normal,2014-08-06 01:57:00,8,niveus
2,Very High,5919,High,High,Hectic5.0,Normal,2014-08-06 02:25:00,10,laernu
2,High,5920,Normal,Normal,Insight,Normal,2014-08-06 03:04:00,10,springguy
2,Normal,5921,Normal,Normal,smallflag,Normal,2014-08-06 14:47:00,4,Lunu
2,Normal,5922,Normal,Normal,Kennedy,Assassin,2014-08-06 16:48:00,10,RoboTech
,,5923,,,,,,,
2,Very High,5924,High,High,Hectic5.0,Normal,2014-08-06 16:50:00,8,RoboTech
2,Very High,5925,High,High,Hectic5.0,Normal,2014-08-06 17:36:00,6,Atomos
2,Normal,5926,Normal,Normal,Stank,Normal,2014-08-06 19:42:00,8,Lunu
2,Very High,5927,High,High,Hectic5.0,Normal,2014-08-06 20:37:00,12,Lunu
2,Very High,5928,Normal,High,GoodCompany0.1,Normal,2014-08-06 21:11:00,10,Venture
2,Very High,5929,High,Normal,ZODIAC,Domination,2014-08-06 22:17:00,14,Venture
2,Very High,5930,High,High,Hectic5.0,Normal,2014-08-07 00:04:00,10,springguy
2,Normal,5931,Normal,Normal,BFD,Normal,2014-08-07 01:11:00,6,20LbGenitals
2,Very High,5932,High,High,Hectic5.0,Normal,2014-08-07 01:31:00,6,springguy
2,Very High,5933,High,High,Hectic5.0,Normal,2014-08-07 19:16:00,8,Hunter
2,High,5934,Normal,Normal,Insight,Normal,2014-08-07 19:44:00,6,Atomos
2,Very High,5935,High,Normal,ZODIAC,Domination,2014-08-07 20:46:00,10,Lunu
,,5936,,,,,,,
2,Very High,5937,High,High,Stronghold2.0,Normal,2014-08-07 21:07:00,12,Lunu
2,Normal,5938,Normal,Normal,Kennedy,Assassin,2014-08-08 00:39:00,10,20LbGenitals
2,High,5939,Normal,Normal,Joy,Normal,2014-08-08 00:43:00,10,20LbGenitals
2,Very High,5940,High,High,Hectic5.0,Normal,2014-08-08 00:45:00,10,20LbGenitals
2,Normal,5941,Normal,Normal,BFD,Normal,2014-08-08 01:05:00,8,Dario
2,High,5942,Normal,Normal,Insight,Normal,2014-08-08 01:36:00,8,Benevolence
2,Very High,5943,High,High,Hectic5.0,Normal,2014-08-08 18:11:00,6,Atomos
2,High,5944,Normal,Normal,Insight,Normal,2014-08-08 19:48:00,6,Atomos
2,Normal,5945,Normal,Normal,BFD,Normal,2014-08-08 20:53:00,8,Atomos
2,Very High,5946,High,High,Stronghold2.0,Normal,2014-08-08 21:26:00,8,Atomos
2,Very High,5947,High,High,Hectic5.0,Normal,2014-08-08 22:00:00,8,Atomos
2,Normal,5948,Normal,Normal,BFD,Normal,2014-08-08 23:34:00,8,Venture
2,Very High,5949,High,High,Hectic5.0,Normal,2014-08-09 00:47:00,12,Atomos
2,Very High,5950,High,Normal,ZODIAC,Domination,2014-08-09 01:20:00,8,Venture
2,Very High,5951,High,High,Hectic5.0,Normal,2014-08-09 01:54:00,6,springguy
2,High,5952,Normal,Normal,Crowded,Normal,2014-08-09 15:22:00,8,southpaw
2,Normal,5953,Normal,Normal,BFD,Normal,2014-08-09 15:45:00,8,southpaw
2,High,5954,Normal,Normal,Lambda.0.2,Normal,2014-08-09 16:12:00,10,southpaw
2,Very High,5955,Normal,Normal,lnsight,Normal,2014-08-09 18:56:00,12,Benevolence
2,Very High,5956,High,High,Hectic5.0,Normal,2014-08-09 20:13:00,10,Benevolence
2,High,5957,Normal,Normal,Insight,Normal,2014-08-09 23:30:00,8,AS
2,High,5958,High,Normal,Entice_0.5,Normal,2014-08-10 00:10:00,10,AS
2,Very High,5959,High,Normal,SmearUltimate,Normal,2014-08-10 00:45:00,12,AS
2,High,5960,Normal,Normal,Gamma.0.2,Normal,2014-08-10 17:31:00,10,cyro
2,Very High,5961,High,High,Hectic5.0,Normal,2014-08-10 18:15:00,10,springguy
2,Very High,5962,High,High,Stronghold2.0,Normal,2014-08-10 19:38:00,10,eekum
2,High,5963,Normal,Normal,Gamma.0.2,Normal,2014-08-10 20:36:00,12,AS
2,High,5964,Normal,Normal,GG_remix,Normal,2014-08-10 22:09:00,16,southpaw
2,Very High,5965,High,Normal,SmearUltimate,Normal,2014-08-10 22:42:00,14,eekum
2,Normal,5966,Normal,Normal,BFD,Normal,2014-08-10 23:59:00,8,Venture
2,Normal,5967,Normal,Normal,Stank,Normal,2014-08-11 00:51:00,8,Benevolence
2,Normal,5968,Normal,Normal,BFD,Normal,2014-08-11 01:25:00,8,Yoshi
2,Very High,5969,High,High,Hectic5.0,Normal,2014-08-11 02:13:00,8,springguy
2,Very High,5970,High,High,Hectic5.0,Normal,2014-08-11 19:52:00,8,Lunu
